,link,title,year,country,genre,rating,director,director_bio,birthday,death
69,https://www.ivi.ru//watch/472990,Идеальная жена,2021,Россия,Комедии,4.7,Андрей Грачев,"{'id': 2958827, 'name': 'Андрей Грачев', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
70,https://www.ivi.ru//watch/521801,На Рубле без рубля,2023,Россия,Комедии,7.2,Айсурат Шаманова,"{'id': 5299449, 'name': 'Айсурат Шаманова', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/489c9e2f-31f6-4c30-9626-fe92190d108f/orig', 'sex': 'Женский', 'growth': 165, 'birthday': '1988-05-27T00:00:00.000Z', 'death': '', 'age': 36}",1988-05-27,
71,https://www.ivi.ru//watch/172245,Бабушка легкого поведения,2017,Россия,Комедии,7.5,Марюс Вайсберг,"{'id': 42472, 'name': 'Марюс Вайсберг', 'enName': '', 'photo': 'https:https://avatars.mds.yandex.net/get-kinopoisk-image/4483445/6c8ba565-40d4-4c10-a156-2dc5814d4702/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1971-04-01T00:00:00.000Z', 'death': '', 'age': 53}",1971-04-01,
72,https://www.ivi.ru//watch/490737,Мой папа – вождь,2022,Россия,Комедии,7.3,Егор Кончаловский,"{'id': 231564, 'name': 'Егор Кончаловский', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/2aac0223-daa5-4713-9fd9-f04b0765bcb4/orig', 'sex': 'Мужской', 'growth': 178, 'birthday': '1966-01-15T00:00:00.000Z', 'death': '', 'age': 59}",1966-01-15,
73,https://www.ivi.ru//watch/193567,БУМЕРАНГ,2021,Россия,Комедии,7.5,Петр Буслов,"{'id': 5863315, 'name': 'Пётр Буслов', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/da648216-71d2-4535-9457-25ee2aacdca2/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
74,https://www.ivi.ru//watch/titanik,Титаник,2012,Россия,Документальные,8.5,Анастасия Попова,"{'id': 2540284, 'name': 'Анастасия Попова', 'enName': 'Anastasia Popova', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
75,https://www.ivi.ru//watch/vdovets,Вдовец,2014,Россия,Мелодрамы,7.0,Борис Рабей,"{'id': 1560929, 'name': 'Борис Рабей', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/4b362781-69d0-4e46-af63-13076ee392f9/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1954-01-15T00:00:00.000Z', 'death': '', 'age': 71}",1954-01-15,
76,https://www.ivi.ru//watch/107536,Белый тигр,2012,Россия,Военные,7.2,Карен Шахназаров,"{'id': 231407, 'name': 'Карен Шахназаров', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/87be90a5-fcfc-4298-a586-18b4bd6c7f1f/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1952-07-08T00:00:00.000Z', 'death': '', 'age': 72}",1952-07-08,
77,https://www.ivi.ru//watch/159998,Жена Штирлица,2012,Россия,Мелодрамы,7.5,Вадим Соколовский,"{'id': 73315, 'name': 'Вадим Соколовский', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/22e9f000-46bf-4751-9e0f-ca04334fdb79/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1968-10-29T00:00:00.000Z', 'death': '', 'age': 56}",1968-10-29,
78,https://www.ivi.ru//watch/46714,Свадьба по обмену,2011,Россия,Комедии,7.1,Дмитрий Грачев,"{'id': 2232926, 'name': 'Дмитрий Грачев', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
79,https://www.ivi.ru//watch/221264,Понаехали,2019,Россия,Комедии,5.8,Султан Хажироко,"{'id': 3892076, 'name': 'Султан Хажироко', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/dc361193-8246-4471-b460-e29b92d2765f/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1977-10-23T00:00:00.000Z', 'death': '', 'age': 47}",1977-10-23,
80,https://www.ivi.ru//watch/192054,Не говорите мне о нём,2016,Россия,Мелодрамы,7.0,Станислав Назиров,"{'id': 1614857, 'name': 'Станислав Назиров', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/a464001f-7837-41ca-834c-44177eb0fc01/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1968-12-19T00:00:00.000Z', 'death': '', 'age': 56}",1968-12-19,
81,https://www.ivi.ru//watch/498058,Волшебники,2022,Россия,Фэнтези,7.1,Ренат Давлетьяров,"{'id': 277020, 'name': 'Ренат Давлетьяров', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/7c59269a-4e5d-4025-ab91-02844dde5026/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1961-08-17T00:00:00.000Z', 'death': '', 'age': 63}",1961-08-17,
82,https://www.ivi.ru//watch/550635,Моё собачье дело,2024,Россия,Комедии,8.4,Александр Бабаев,"{'id': 1865660, 'name': 'Александр Бабаев', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
83,https://www.ivi.ru//watch/314325,Робо,2019,Россия,Фантастика,8.1,Сарик Андреасян,"{'id': 1627871, 'name': 'Сарик Андреасян', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/5feb3942-ae37-4a4b-a90d-29468bb0d846/orig', 'sex': 'Мужской', 'growth': 174, 'birthday': '1984-08-24T00:00:00.000Z', 'death': '', 'age': 40}",1984-08-24,
84,https://www.ivi.ru//watch/127020,А зори здесь тихие...,2015,Россия,Драмы,8.2,Ренат Давлетьяров,"{'id': 277020, 'name': 'Ренат Давлетьяров', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/7c59269a-4e5d-4025-ab91-02844dde5026/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1961-08-17T00:00:00.000Z', 'death': '', 'age': 63}",1961-08-17,
85,https://www.ivi.ru//watch/212440,Миллиард,2019,Россия,Комедии,6.5,Роман Прыгунов,"{'id': 231275, 'name': 'Роман Прыгунов', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/d25935e2-653d-4a68-929f-4d646d8906fa/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1969-05-26T00:00:00.000Z', 'death': '', 'age': 55}",1969-05-26,
86,https://www.ivi.ru//watch/112154,Марш-бросок,2003,Россия,Боевики,7.7,Николай Стамбула,"{'id': 224592, 'name': 'Николай Стамбула', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/22f3d3fe-1890-496a-b30c-a0b7d132c048/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1945-12-20T00:00:00.000Z', 'death': '', 'age': 79}",1945-12-20,
87,https://www.ivi.ru//watch/155013,Помню – не помню!,2016,Россия,Комедии,6.8,Василий Ровенский,"{'id': 2954246, 'name': 'Василий Ровенский', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10893610/5ae6bbe7-d84d-477f-a26e-e8c2bbad676b/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1971-04-21T00:00:00.000Z', 'death': '', 'age': 53}",1971-04-21,
88,https://www.ivi.ru//watch/415758,Смертельные иллюзии,2020,Россия,Триллеры,7.8,Олег Асадулин,"{'id': 751571, 'name': 'Олег Асадулин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4343eb39-d3a3-48f2-a1ab-27cf168ea533/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1971-10-05T00:00:00.000Z', 'death': '', 'age': 53}",1971-10-05,
89,https://www.ivi.ru//watch/471474,Вне зоны доступа,2021,Россия,Мелодрамы,7.7,Анна Курбатова,"{'id': 10132963, 'name': 'Анна Курбатова', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
90,https://www.ivi.ru//watch/derevenschina,Деревенщина,2014,Россия,Мелодрамы,7.7,Владимир Устюгов,"{'id': 1557538, 'name': 'Владимир Устюгов', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/4bd13a8b-4f76-412e-96df-0cc9558cb2ca/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1978-10-17T00:00:00.000Z', 'death': '', 'age': 46}",1978-10-17,
91,https://www.ivi.ru//watch/esli-tyi-ne-so-mnoj,Если ты не со мной,2014,Россия,Мелодрамы,7.6,Игорь Мужжухин,"{'id': 245797, 'name': 'Игорь Мужжухин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/0e6beece-8c14-4648-b31c-efb2891088fc/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1962-02-04T00:00:00.000Z', 'death': '', 'age': 62}",1962-02-04,
92,https://www.ivi.ru//watch/172384,Семь пар нечистых,2018,Россия,Боевики,7.6,Кирилл Белевич,"{'id': 287160, 'name': 'Кирилл Белевич', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/9b84a573-e883-4ac6-a939-aef8cbe44f68/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1971-01-13T00:00:00.000Z', 'death': '', 'age': 54}",1971-01-13,
93,https://www.ivi.ru//watch/drugaya-semya,Другая семья,2014,Россия,Мелодрамы,7.1,Александр Кананович,"{'id': 1620622, 'name': 'Александр Кананович', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/c7237fa8-cce3-42cc-b53e-bdc3bcd0bb11/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1977-08-05T00:00:00.000Z', 'death': '', 'age': 47}",1977-08-05,
94,https://www.ivi.ru//watch/191078,Блестящей жизни лепесток,2017,Россия,Мелодрамы,7.0,Алексей Мясников,"{'id': 1053232, 'name': 'Алексей Мясников', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10835644/20acd170-5f92-4985-9a09-eacdc5d563dc/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1972-01-31T00:00:00.000Z', 'death': '', 'age': 53}",1972-01-31,
95,https://www.ivi.ru//watch/85466,Одуванчик,2011,Россия,Мелодрамы,6.9,Галина Кувивчак-Сахно,"{'id': 1627853, 'name': 'Галина Кувивчак-Сахно', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/607af3bb-07f1-48b1-a2a5-d0f2d5551cc6/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1968-03-02T00:00:00.000Z', 'death': '', 'age': 56}",1968-03-02,
96,https://www.ivi.ru//watch/511276,Разбой,2023,Россия,Боевики,6.7,Азамат Исмаилов,"{'id': 7093626, 'name': 'Азамат Исмаилов', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
97,https://www.ivi.ru//watch/150697,"Поверь, все будет хорошо...",2012,Россия,Мелодрамы,8.1,Максим Бриус,"{'id': 1691716, 'name': 'Максим Бриус', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/8ed4f511-bc15-428b-831e-e0f1947e225d/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1968-01-11T00:00:00.000Z', 'death': '', 'age': 57}",1968-01-11,
98,https://www.ivi.ru//watch/zaschitnaya-reaktsiya,Защитная реакция,2024,Россия,Детективы,6.6,Григорий Жихаревич,"{'id': 678180, 'name': 'Григорий Жихаревич', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
99,https://www.ivi.ru//watch/starshaya-zhena,Старшая жена,2016,Россия,Мелодрамы,7.6,Артем Насыбулин,"{'id': 1705584, 'name': 'Артем Насыбулин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/8c8ba284-bd18-4fbc-a8e5-a3b3a83696ce/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1977-09-04T00:00:00.000Z', 'death': '', 'age': 47}",1977-09-04,
100,https://www.ivi.ru//watch/sestrichki,Сестрички,2021,Россия,Комедии,7.5,Валерия Ивановская,"{'id': 2206494, 'name': 'Валерия Ивановская', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10893610/4fc462b8-149e-4111-9730-63b2d05cccd4/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1977-07-11T00:00:00.000Z', 'death': '', 'age': 47}",1977-07-11,
101,https://www.ivi.ru//watch/zagadka-bryusa-bedlama,Загадка Брюса Бедлама,2024,Россия,Детективы,7.4,Наталья Углицких,"{'id': 1865207, 'name': 'Наталья Углицких', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/ce53575f-deea-4219-9a2d-a64e5b277552/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1973-11-21T00:00:00.000Z', 'death': '', 'age': 51}",1973-11-21,
102,https://www.ivi.ru//watch/55140,Квартирантка,2008,Россия,Комедии,6.9,Анна Фенченко,"{'id': 1627851, 'name': 'Анна Фенченко', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/6588c26a-131c-43e9-9705-db5f068b2d31/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1970-12-10T00:00:00.000Z', 'death': '', 'age': 54}",1970-12-10,
103,https://www.ivi.ru//watch/99838,Как же быть сердцу,2008,Россия,Мелодрамы,6.8,Андрей Селиванов,"{'id': 6917833, 'name': 'Андрей Селиванов', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
104,https://www.ivi.ru//watch/191425,Во имя любви,2015,Россия,Мелодрамы,7.5,Андрей Селиванов,"{'id': 6917833, 'name': 'Андрей Селиванов', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
105,https://www.ivi.ru//watch/193742,Один вдох,2020,Россия,Спорт,8.4,Елена Хазанова,"{'id': 4105058, 'name': 'Елена Хазанова', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
106,https://www.ivi.ru//watch/184430,Яна+Янко,2017,Россия,Комедии,8.1,Наталья Меркулова,"{'id': 4316117, 'name': 'Наталья Маркелова', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
107,https://www.ivi.ru//watch/192109,Не уходи,2012,Россия,Мелодрамы,7.2,Алексей Карелин,"{'id': 910853, 'name': 'Алексей Карелин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/91a25733-cc2e-437d-a05d-3a274761bada/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1967-10-10T00:00:00.000Z', 'death': '', 'age': 57}",1967-10-10,
108,https://www.ivi.ru//watch/191340,Жизнь без Веры,2016,Россия,Мелодрамы,6.8,Александр Хван,"{'id': 251161, 'name': 'Александр Хван', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10592371/fda6e3bc-2141-4982-948d-94e26ff6c925/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1957-12-28T00:00:00.000Z', 'death': '2023-09-17T00:00:00.000Z', 'age': 65}",1957-12-28,2023-09-17
109,https://www.ivi.ru//watch/492958,Календарь ма(й)я,2022,Россия,Приключения,8.1,Виктория Фанасютина,"{'id': 4765812, 'name': 'Виктория Фанасютина', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/eae5bacb-7a05-4227-9da1-134bed4e3121/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1970-07-09T00:00:00.000Z', 'death': '', 'age': 54}",1970-07-09,
110,https://www.ivi.ru//watch/192111,Отец поневоле,2014,Россия,Мелодрамы,7.6,Фуад Шабанов,"{'id': 1937191, 'name': 'Фуад Шабанов', 'enName': '', 'photo': 'https:https://avatars.mds.yandex.net/get-kinopoisk-image/10835644/36877d7e-6779-4b49-82c4-80b0845b8842/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1965-09-20T00:00:00.000Z', 'death': '', 'age': 59}",1965-09-20,
111,https://www.ivi.ru//watch/99847,Золотые небеса,2011,Россия,Мелодрамы,7.1,Юлия Краснова,"{'id': 6794756, 'name': 'Юлия Краснова', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/a945e3b2-f08f-4f8a-803a-2fb4a4f57fbb/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
112,https://www.ivi.ru//watch/424021,Новая жизнь,2020,Россия,Комедии,6.5,Мария Ефремова,"{'id': 6928967, 'name': 'Мария Ефремова', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
